artifact_name,project_name,metric_name,sample_date,amount
fairblock-cycles-quartz,fairblock,GITHUB_active_developers_monthly,2024-12-01,2
codeql-queries,trailofbits,GITHUB_active_developers_monthly,2024-12-01,2
cairo,walnuthq,GITHUB_active_developers_monthly,2024-12-01,1
per,pyth-network,GITHUB_active_developers_monthly,2024-12-01,3
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
js,third-web,GITHUB_active_developers_monthly,2024-10-01,4
kontrol-solady,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
insights,opensource-observer,GITHUB_active_developers_monthly,2024-10-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2024-03-01,2
passport-scroll-badge,passportxyz,GITHUB_active_developers_monthly,2024-10-01,1
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2024-10-01,19
rfc8785.py,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-10-01,9
unbounded-loops,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
rust,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2024-03-01,3
documentation,pyth-network,GITHUB_active_developers_monthly,2024-03-01,7
cairo,walnuthq,GITHUB_active_developers_monthly,2024-03-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
redstone-evm-examples,redstone-finance,GITHUB_active_developers_monthly,2024-03-01,2
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-09-01,2
challenge-tasks,trailofbits,GITHUB_active_developers_monthly,2024-12-01,3
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,1
stylus,fairblock,GITHUB_active_developers_monthly,2024-09-01,1
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2024-09-01,2
optimism-ci,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,3
scarb,walnuthq,GITHUB_active_developers_monthly,2024-09-01,1
dotnet,third-web,GITHUB_active_developers_monthly,2024-09-01,1
instafix-llvm,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
oso,opensource-observer,GITHUB_active_developers_monthly,2024-12-01,4
miden-playground,walnuthq,GITHUB_active_developers_monthly,2024-12-01,1
governance,pyth-network,GITHUB_active_developers_monthly,2024-12-01,2
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
rfc3161-client,trailofbits,GITHUB_active_developers_monthly,2024-12-01,2
kup,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,2
pyth-client,pyth-network,GITHUB_active_developers_monthly,2024-09-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,3
privgov,fairblock,GITHUB_active_developers_monthly,2024-12-01,3
necessist,trailofbits,GITHUB_active_developers_monthly,2024-12-01,2
ruzzy,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
circomspect,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
starknet-foundry,walnuthq,GITHUB_active_developers_monthly,2024-09-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2024-09-01,5
kup,runtimeverification,GITHUB_active_developers_monthly,2024-03-01,1
riscv-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
passport,passportxyz,GITHUB_active_developers_monthly,2024-09-01,4
censys-ruby,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
ember-hook,ember-shahankhatch,GITHUB_active_developers_monthly,2024-12-01,1
eas-proxy,passportxyz,GITHUB_active_developers_monthly,2024-12-01,1
kup,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,1
solang,solang-hyperledger-solang,GITHUB_active_developers_monthly,2024-12-01,1
redstone-cache-layer,redstone-finance,GITHUB_active_developers_monthly,2024-09-01,2
kup,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,2
pip-plugin-pep740,trailofbits,GITHUB_active_developers_monthly,2024-10-01,1
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2024-10-01,1
infra-libs,passportxyz,GITHUB_active_developers_monthly,2024-10-01,1
arbitrumcontracts,fairblock,GITHUB_active_developers_monthly,2024-10-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-03-01,1
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2024-03-01,1
uthenticode,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
kup,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,2
js,third-web,GITHUB_active_developers_monthly,2024-12-01,5
fairyport,fairblock,GITHUB_active_developers_monthly,2024-12-01,1
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2024-12-01,1
vscode-weaudit,trailofbits,GITHUB_active_developers_monthly,2024-10-01,2
riscv-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
id-staking-v2-app,passportxyz,GITHUB_active_developers_monthly,2024-10-01,1
komet,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
kontrol-cheatcodes,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,3
sharegenerationclient,fairblock,GITHUB_active_developers_monthly,2024-03-01,1
dojo,walnuthq,GITHUB_active_developers_monthly,2024-10-01,1
pl-tutorial,runtimeverification,GITHUB_active_developers_monthly,2024-03-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2024-03-01,1
eatmynetwork,trailofbits,GITHUB_active_developers_monthly,2024-03-01,1
js,third-web,GITHUB_active_developers_monthly,2024-03-01,10
cargo-line-test,trailofbits,GITHUB_active_developers_monthly,2024-10-01,2
chains,syndicateprotocol,GITHUB_active_developers_monthly,2024-03-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2024-09-01,1
k-web-theme,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
mirror,syndicateprotocol,GITHUB_active_developers_monthly,2024-09-01,1
komet,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
rv-toolkit-docs,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,2
zkdocs,trailofbits,GITHUB_active_developers_monthly,2024-12-01,2
fairyring,fairblock,GITHUB_active_developers_monthly,2024-09-01,1
fairyringcontract,fairblock,GITHUB_active_developers_monthly,2024-12-01,1
kontrol-cheatcodes,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,2
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2024-12-01,2
faucet,fairblock,GITHUB_active_developers_monthly,2024-03-01,1
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-09-01,1
dojo,walnuthq,GITHUB_active_developers_monthly,2024-09-01,1
engine,third-web,GITHUB_active_developers_monthly,2024-09-01,4
sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2024-09-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,2
pip-plugin-pep740,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
internship-tp4-cross-contracts,rather_labs,GITHUB_active_developers_monthly,2024-12-01,1
walnut-lite,walnuthq,GITHUB_active_developers_monthly,2024-12-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,4
komet,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,2
k,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2024-12-01,3
ethglobal-sf-2024,opensource-observer,GITHUB_active_developers_monthly,2024-11-01,1
kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,4
oso,opensource-observer,GITHUB_active_developers_monthly,2024-10-01,5
nitro-eigenda-precompile,fairblock,GITHUB_active_developers_monthly,2024-10-01,1
kariba,opensource-observer,GITHUB_active_developers_monthly,2024-10-01,1
cairo,walnuthq,GITHUB_active_developers_monthly,2024-10-01,1
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-10-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-10-01,1
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2024-10-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
gelato-relayer-mocked-manifest,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,1
hs-backend-booster,runtimeverification,GITHUB_active_developers_monthly,2024-03-01,3
algo,trailofbits,GITHUB_active_developers_monthly,2024-03-01,1
publications,trailofbits,GITHUB_active_developers_monthly,2024-09-01,6
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2024-09-01,2
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,2
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2024-12-01,1
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
noir-libs,walnuthq,GITHUB_active_developers_monthly,2024-12-01,1
internship-tp4-cross,rather_labs,GITHUB_active_developers_monthly,2024-12-01,1
passport-scorer-test,passportxyz,GITHUB_active_developers_monthly,2024-09-01,1
gitbook-komet,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,2
kontrol-solady,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,2
docs,walnuthq,GITHUB_active_developers_monthly,2024-12-01,1
sylow,sylow-warlock-labs,GITHUB_active_developers_monthly,2024-09-01,1
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2024-12-01,5
eigenda-orbit-precompile-setup-script,fairblock,GITHUB_active_developers_monthly,2024-10-01,1
_audits_lidofinance_dual-governance_fork,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
optimism-ci,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2024-10-01,2
dylint,trailofbits,GITHUB_active_developers_monthly,2024-10-01,2
per,pyth-network,GITHUB_active_developers_monthly,2024-10-01,4
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,1
rfc3161-client,trailofbits,GITHUB_active_developers_monthly,2024-10-01,3
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2024-10-01,5
id-staking-v2,passportxyz,GITHUB_active_developers_monthly,2024-10-01,1
sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2024-10-01,1
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,1
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
.github,third-web,GITHUB_active_developers_monthly,2024-10-01,1
cairovm.codes,walnuthq,GITHUB_active_developers_monthly,2024-03-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2024-03-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-03-01,1
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-03-01,3
eth-security-toolbox,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
powershell,third-web,GITHUB_active_developers_monthly,2024-12-01,1
id-staking-v2-app,passportxyz,GITHUB_active_developers_monthly,2024-12-01,1
fickling,trailofbits,GITHUB_active_developers_monthly,2024-03-01,2
publications,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2024-09-01,2
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
dagster-sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2024-09-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2024-09-01,2
.github,third-web,GITHUB_active_developers_monthly,2024-03-01,2
oso,opensource-observer,GITHUB_active_developers_monthly,2024-09-01,7
k,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,2
modular-contracts,third-web,GITHUB_active_developers_monthly,2024-09-01,3
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-12-01,2
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
are-we-pep740-yet,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-08-01,7
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2024-11-01,2
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,4
js,third-web,GITHUB_active_developers_monthly,2024-11-01,4
zkdocs,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
engine,third-web,GITHUB_active_developers_monthly,2024-08-01,3
governance,pyth-network,GITHUB_active_developers_monthly,2024-04-01,4
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
sharegenerationclient,fairblock,GITHUB_active_developers_monthly,2024-04-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
engine,third-web,GITHUB_active_developers_monthly,2024-04-01,3
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,3
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2024-11-01,2
ctf,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2024-11-01,1
_audits_lidofinance_dual-governance_fork,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
necessist,trailofbits,GITHUB_active_developers_monthly,2024-04-01,2
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2024-08-01,8
mx-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
empirehacking.nyc,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-09-01,9
retrofunding-r5,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
js,third-web,GITHUB_active_developers_monthly,2024-09-01,4
build-wrap,trailofbits,GITHUB_active_developers_monthly,2024-12-01,2
publications,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,1
engine,third-web,GITHUB_active_developers_monthly,2024-12-01,4
deepstate,trailofbits,GITHUB_active_developers_monthly,2024-12-01,2
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-12-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-12-01,4
ctf-challenges,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
awesome-oso,opensource-observer,GITHUB_active_developers_monthly,2024-11-01,1
kasmer-multiversx,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,2
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-06-01,1
tlslib.py,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
cairovm.codes,walnuthq,GITHUB_active_developers_monthly,2024-11-01,1
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2024-11-01,1
imp-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,2
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
redstone-move-connector,redstone-finance,GITHUB_active_developers_monthly,2024-11-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,4
vast,trailofbits,GITHUB_active_developers_monthly,2024-04-01,3
audit-reports,pyth-network,GITHUB_active_developers_monthly,2024-09-01,1
solang,solang-hyperledger-solang,GITHUB_active_developers_monthly,2024-09-01,1
fuel-test-contract,redstone-finance,GITHUB_active_developers_monthly,2024-09-01,1
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2024-09-01,4
enclave,enclave-gnosisguild,GITHUB_active_developers_monthly,2024-09-01,3
documentation,pyth-network,GITHUB_active_developers_monthly,2024-12-01,5
imp-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-11-01,3
fairblock-cycles-quartz,fairblock,GITHUB_active_developers_monthly,2024-11-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-11-01,12
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,2
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
.github,third-web,GITHUB_active_developers_monthly,2024-11-01,1
passport,passportxyz,GITHUB_active_developers_monthly,2024-11-01,4
necessist,trailofbits,GITHUB_active_developers_monthly,2024-11-01,2
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-04-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,2
arbitrumcontracts,fairblock,GITHUB_active_developers_monthly,2024-11-01,2
